#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       12606     -0.9896   -0.974571 0.000297956
       12607     -0.9992   -0.974573 0.000297939
       12608     -0.9936   -0.974575 0.000297919
       12609     -0.9888   -0.974576 0.000297897
       12610     -0.9992   -0.974578  0.00029788
       12611     -0.9408   -0.974575 0.000297868
       12612     -0.9848   -0.974576 0.000297846
       12613      -0.996   -0.974578 0.000297827
       12614     -0.9704   -0.974577 0.000297804
       12615     -0.9408   -0.974575 0.000297792
       12616      -0.984   -0.974576 0.000297769
       12617      -0.912   -0.974571 0.000297787
       12618     -0.9136   -0.974566 0.000297803
       12619     -0.9176   -0.974561 0.000297813
       12620     -0.9376   -0.974558 0.000297804
       12621          -1    -0.97456 0.000297787
       12622     -0.9984   -0.974562  0.00029777
       12623     -0.9992   -0.974564 0.000297753
       12624          -1   -0.974566 0.000297736
       12625     -0.9984   -0.974568 0.000297718
       12626          -1    -0.97457 0.000297701
       12627     -0.9832   -0.974571 0.000297679
       12628     -0.9232   -0.974567 0.000297683
       12629       -0.92   -0.974562 0.000297691
       12630       -0.92   -0.974558 0.000297698
       12631     -0.9168   -0.974553  0.00029771
       12632          -1   -0.974555 0.000297693
       12633     -0.9808   -0.974556  0.00029767
       12634      -0.992   -0.974557  0.00029765
       12635     -0.9792   -0.974558 0.000297626
       12636     -0.9616   -0.974557 0.000297605
       12637          -1   -0.974559 0.000297588
       12638      -0.988    -0.97456 0.000297566
       12639     -0.9952   -0.974561 0.000297547
       12640     -0.9992   -0.974563  0.00029753
       12641          -1   -0.974565 0.000297513
       12642     -0.9984   -0.974567 0.000297496
       12643          -1   -0.974569 0.000297479
       12644     -0.9984   -0.974571 0.000297461
       12645     -0.9976   -0.974573 0.000297443
       12646     -0.9512   -0.974571 0.000297426
       12647     -0.9176   -0.974567 0.000297436
       12648     -0.9744   -0.974567 0.000297413
       12649      -0.968   -0.974566  0.00029739
       12650     -0.9992   -0.974568 0.000297373
       12651     -0.9992    -0.97457 0.000297355
       12652          -1   -0.974572 0.000297339
       12653     -0.9992   -0.974574 0.000297322
       12654     -0.9992   -0.974576 0.000297305
       12655          -1   -0.974578 0.000297288
       12656     -0.9992    -0.97458 0.000297271
       12657       -0.92   -0.974576 0.000297278
       12658     -0.9192   -0.974571 0.000297287
       12659     -0.9152   -0.974566 0.000297301
       12660       -0.92   -0.974562 0.000297308
       12661      -0.944    -0.97456 0.000297295
       12662     -0.9944   -0.974561 0.000297275
       12663          -1   -0.974563 0.000297259
       12664          -1   -0.974565 0.000297242
       12665     -0.9976   -0.974567 0.000297224
       12666     -0.9984   -0.974569 0.000297207
       12667      -0.996   -0.974571 0.000297188
       12668     -0.9976   -0.974573  0.00029717
       12669     -0.9992   -0.974574 0.000297153
       12670      -0.952   -0.974573 0.000297135
       12671     -0.9472   -0.974571 0.000297119
       12672      -0.984   -0.974571 0.000297097
       12673          -1   -0.974573  0.00029708
       12674     -0.9984   -0.974575 0.000297063
       12675          -1   -0.974577 0.000297046
       12676     -0.9992   -0.974579 0.000297029
       12677          -1   -0.974581 0.000297012
       12678          -1   -0.974583 0.000296996
       12679     -0.9992   -0.974585 0.000296978
       12680     -0.9976   -0.974587 0.000296961
       12681     -0.9992   -0.974589 0.000296943
       12682          -1   -0.974591 0.000296927
       12683          -1   -0.974593  0.00029691
       12684     -0.9984   -0.974595 0.000296893
       12685     -0.9984   -0.974597 0.000296875
       12686          -1   -0.974599 0.000296859
       12687     -0.9632   -0.974598 0.000296837
       12688     -0.9992     -0.9746 0.000296819
       12689          -1   -0.974602 0.000296803
       12690      -0.972   -0.974601  0.00029678
       12691     -0.9984   -0.974603 0.000296762
       12692     -0.9664   -0.974603 0.000296739
       12693     -0.9952   -0.974604  0.00029672
       12694          -1   -0.974606 0.000296704
       12695          -1   -0.974608 0.000296687
       12696          -1    -0.97461 0.000296671
       12697     -0.9816   -0.974611 0.000296648
       12698          -1   -0.974613 0.000296631
       12699      -0.996   -0.974615 0.000296612
       12700      -0.988   -0.974616 0.000296591
       12701     -0.9968   -0.974617 0.000296573
       12702     -0.9984   -0.974619 0.000296555
       12703      -0.948   -0.974617 0.000296539
       12704     -0.9136   -0.974612 0.000296555
       12705     -0.9232   -0.974608 0.000296559
       12706     -0.9968    -0.97461 0.000296541
       12707     -0.9928   -0.974611 0.000296521
       12708     -0.9784   -0.974612 0.000296498
       12709     -0.9688   -0.974611 0.000296475
       12710     -0.9992   -0.974613 0.000296458
       12711     -0.9976   -0.974615  0.00029644
       12712     -0.9928   -0.974616  0.00029642
       12713     -0.9992   -0.974618 0.000296403
       12714          -1    -0.97462 0.000296387
       12715     -0.9248   -0.974616 0.000296389
       12716      -0.896    -0.97461  0.00029643
       12717      -0.916   -0.974606 0.000296443
       12718     -0.9184   -0.974601 0.000296453
       12719     -0.9368   -0.974598 0.000296444
       12720      -0.996     -0.9746 0.000296426
       12721      -0.992   -0.974601 0.000296406
       12722     -0.9992   -0.974603 0.000296389
       12723     -0.9976   -0.974605 0.000296371
       12724     -0.9616   -0.974604 0.000296349
       12725     -0.9608   -0.974603 0.000296328
       12726     -0.9528   -0.974601  0.00029631
       12727     -0.9336   -0.974598 0.000296304
       12728     -0.9992     -0.9746 0.000296287
       12729      -0.988   -0.974601 0.000296265
       12730     -0.9984   -0.974603 0.000296248
       12731     -0.9992   -0.974605 0.000296231
       12732     -0.9968   -0.974607 0.000296213
       12733     -0.9936   -0.974608 0.000296193
       12734     -0.9864   -0.974609 0.000296172
       12735     -0.9152   -0.974604 0.000296185
       12736     -0.9184     -0.9746 0.000296195
       12737       -0.92   -0.974596 0.000296202
       12738     -0.9016    -0.97459 0.000296235
       12739     -0.9896   -0.974591 0.000296214
       12740     -0.9992   -0.974593 0.000296197
       12741          -1   -0.974595  0.00029618
       12742     -0.9992   -0.974597 0.000296163
       12743     -0.9968   -0.974599 0.000296145
       12744          -1   -0.974601 0.000296129
       12745     -0.9968   -0.974602 0.000296111
       12746      -0.996   -0.974604 0.000296092
       12747          -1   -0.974606 0.000296076
       12748     -0.9968   -0.974608 0.000296057
       12749     -0.9992    -0.97461 0.000296041
       12750          -1   -0.974612 0.000296024
       12751     -0.9992   -0.974614 0.000296007
       12752     -0.9952   -0.974615 0.000295988
       12753     -0.9192   -0.974611 0.000295997
       12754     -0.9224   -0.974607 0.000296002
       12755      -0.984   -0.974608  0.00029598
       12756     -0.9888   -0.974609 0.000295959
       12757     -0.9408   -0.974606 0.000295947
       12758     -0.9176   -0.974602 0.000295958
       12759     -0.9176   -0.974597 0.000295968
       12760     -0.9064   -0.974592 0.000295993
       12761     -0.8544   -0.974582  0.00029612
       12762     -0.9288   -0.974579 0.000296119
       12763          -1   -0.974581 0.000296102
       12764          -1   -0.974583 0.000296086
       12765     -0.9968   -0.974584 0.000296067
       12766     -0.9968   -0.974586 0.000296049
       12767     -0.9952   -0.974588 0.000296031
       12768     -0.9984    -0.97459 0.000296013
       12769     -0.9816    -0.97459 0.000295991
       12770     -0.9952   -0.974592 0.000295972
       12771       -0.98   -0.974592 0.000295949
       12772     -0.9184   -0.974588 0.000295959
       12773       -0.92   -0.974584 0.000295966
       12774       -0.92   -0.974579 0.000295974
       12775       -0.92   -0.974575 0.000295982
       12776     -0.9168   -0.974571 0.000295993
       12777     -0.9176   -0.974566 0.000296003
       12778       -0.92   -0.974562 0.000296011
       12779     -0.9648   -0.974561 0.000295989
       12780     -0.9992   -0.974563 0.000295972
       12781     -0.9864   -0.974564  0.00029595
       12782          -1   -0.974566 0.000295934
       12783          -1   -0.974568 0.000295917
       12784          -1    -0.97457 0.000295901
       12785     -0.9968   -0.974572 0.000295883
       12786     -0.9944   -0.974573 0.000295864
       12787     -0.9976   -0.974575 0.000295846
       12788     -0.9912   -0.974576 0.000295826
       12789     -0.9368   -0.974573 0.000295817
       12790     -0.9744   -0.974573 0.000295794
       12791     -0.9984   -0.974575 0.000295777
       12792     -0.9976   -0.974577 0.000295759
       12793     -0.9952   -0.974579 0.000295741
       12794     -0.9992    -0.97458 0.000295724
       12795          -1   -0.974582 0.000295707
       12796     -0.9976   -0.974584  0.00029569
       12797     -0.9832   -0.974585 0.000295667
       12798     -0.9056    -0.97458 0.000295693
       12799     -0.9352   -0.974576 0.000295686
       12800          -1   -0.974578  0.00029567
       12801      -0.952   -0.974577 0.000295652
       12802          -1   -0.974579 0.000295636
       12803     -0.9528   -0.974577 0.000295617
       12804     -0.9184   -0.974573 0.000295627
       12805     -0.9192   -0.974568 0.000295635
       12806     -0.9568   -0.974567 0.000295616
       12807     -0.9464   -0.974565 0.000295601
       12808     -0.9352   -0.974562 0.000295594
       12809     -0.8776   -0.974554 0.000295667
       12810     -0.9984   -0.974556  0.00029565
       12811     -0.9984   -0.974558 0.000295633
       12812     -0.9936   -0.974559 0.000295614
       12813     -0.9984   -0.974561 0.000295596
       12814          -1   -0.974563  0.00029558
       12815          -1   -0.974565 0.000295564
       12816      -0.992   -0.974566 0.000295544
       12817     -0.9864   -0.974567 0.000295522
       12818          -1   -0.974569 0.000295506
       12819     -0.9936   -0.974571 0.000295486
       12820     -0.9176   -0.974566 0.000295497
       12821       -0.92   -0.974562 0.000295504
       12822       -0.92   -0.974558 0.000295512
       12823       -0.92   -0.974554 0.000295519
       12824       -0.92   -0.974549 0.000295527
       12825       -0.92   -0.974545 0.000295535
       12826     -0.9032    -0.97454 0.000295564
       12827     -0.9952   -0.974541 0.000295545
       12828     -0.9912   -0.974542 0.000295525
       12829     -0.9976   -0.974544 0.000295507
       12830          -1   -0.974546 0.000295491
       12831     -0.9992   -0.974548 0.000295474
       12832     -0.9928    -0.97455 0.000295455
       12833          -1   -0.974552 0.000295438
       12834          -1   -0.974554 0.000295422
       12835     -0.9944   -0.974555 0.000295403
       12836     -0.9864   -0.974556 0.000295381
       12837     -0.9992   -0.974558 0.000295365
       12838     -0.9976    -0.97456 0.000295347
       12839          -1   -0.974562 0.000295331
       12840     -0.9736   -0.974562 0.000295308
       12841     -0.9656   -0.974561 0.000295286
       12842     -0.9968   -0.974563 0.000295268
       12843     -0.9352    -0.97456 0.000295261
       12844        -0.9   -0.974554 0.000295295
       12845      -0.928    -0.97455 0.000295294
       12846     -0.9992   -0.974552 0.000295277
       12847     -0.9984   -0.974554  0.00029526
       12848     -0.9888   -0.974555 0.000295239
       12849          -1   -0.974557 0.000295223
       12850     -0.9976   -0.974559 0.000295205
       12851     -0.9936    -0.97456 0.000295186
       12852     -0.9952   -0.974562 0.000295167
       12853     -0.9352   -0.974559  0.00029516
       12854     -0.9592   -0.974558  0.00029514
       12855       -0.94   -0.974555 0.000295129
       12856     -0.9192   -0.974551 0.000295138
       12857     -0.9184   -0.974546 0.000295147
       12858     -0.9752   -0.974546 0.000295124
       12859          -1   -0.974548 0.000295108
       12860          -1    -0.97455 0.000295091
       12861     -0.9992   -0.974552 0.000295075
       12862     -0.9504    -0.97455 0.000295058
       12863     -0.9976   -0.974552  0.00029504
       12864     -0.9832   -0.974553 0.000295018
       12865     -0.9952   -0.974554 0.000294999
